codcen;descen;codcdc;descdc;lancamento;ite_pagrec_vencimento;iterea_pagamento;iterea_valpago;documento;codigo_pessoa;nome;valor_plano;valor_centro;observacao;nota;cab_pagrec_id;valor_bruto;filial
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-17;1037;CTF42546;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;1037;1037; ;8337-1/FL;56887;1037;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-17;13617;CTF42547;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;13617;13617; ;8338-1/FL;56893;13617;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-17;680;CTF42548;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;680;680; ;8339-1/FL;56911;680;G&S DOURADOS
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;28/03/2026;2026-03-28;2026-04-27;17;CTF55273;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;17;17; ;"24792-1/55;8233-1/FL";56000;17;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;28/03/2026;2026-03-28;2026-04-27;289;CTF55284;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;289;289; ;8244-1/FL;56011;289;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;28/03/2026;2026-03-28;2026-04-27;102;CTF55285;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;102;102; ;8245-1/FL;56012;102;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;30/03/2026;2026-03-30;2026-04-27;272;CTF55306;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;272;272; ;8263-1/FL;56062;272;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;30/03/2026;2026-03-30;2026-04-27;204;CTF55307;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;204;204; ;8264-1/FL;56074;204;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;408;CTF55314;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;408;408; ;8281-1/FL;56726;408;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;680;CTF55315;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;680;680; ;8282-1/FL;56727;680;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;391;CTF55316;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;391;391; ;8283-1/FL;56728;391;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;799;CTF55317;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;799;799; ;8284-1/FL;56730;799;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;2516;CTF55318;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2516;2516; ;8285-1/FL;56732;2516;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;408;CTF55319;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;408;408; ;8286-1/FL;56733;408;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;2363;CTF55321;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2363;2363; ;8288-1/FL;56734;2363;G&S MARINGA
2.7.7.2;RECEITA / EKIPA SERVICOS - G&S / G&S MARINGA / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;272;CTF55322;968;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;272;272; ;8289-1/FL;56736;272;G&S MARINGA
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;697;CTF42494;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;697;697; ;8268-1/NS;56336;697;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;4641;CTF42495;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;4641;4641; ;8269-1/FL;56359;4641;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;204;CTF42496;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;204;204; ;8270-1/FL;56557;204;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;170;CTF42497;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;170;170; ;8271-1/FL;56558;170;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;170;CTF42498;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;170;170; ;8272-1/FL;56559;170;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;391;CTF42499;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;391;391; ;8273-1/FL;56571;391;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;2533;CTF42500;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2533;2533; ;;56600;2533;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;2516;CTF42501;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2516;2516; ;8278-1/FL;56601;2516;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;2805;CTF42502;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2805;2805; ;8279-1/FL;56603;2805;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;7395;CTF42503;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;7395;7395; ;8280-1/FL;56605;7395;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;1190;CTF42504;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;1190;1190; ;8296-1/FL;56751;1190;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;34;CTF42505;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;34;34; ;8297-1/FL;56753;34;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;272;CTF42506;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;272;272; ;8298-1/FL;56757;272;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;4182;CTF42507;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;4182;4182; ;8299-1/FL;56763;4182;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;4148;CTF42509;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;4148;4148; ;8301-1/FL;56766;4148;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;289;CTF42508;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;289;289; ;8300-1/FL;56764;289;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;272;CTF42510;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;272;272; ;8302-1/FL;56768;272;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;4148;CTF42511;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;4148;4148; ;8303-1/FL;56770;4148;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;1479;CTF42512;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;1479;1479; ;8304-1/FL;56772;1479;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;4216;CTF42513;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;4216;4216; ;;56773;4216;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;4182;CTF42514;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;4182;4182; ;;56776;4182;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;4641;CTF42515;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;4641;4641; ;8307-1/FL;56780;4641;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;5610;CTF42516;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;5610;5610; ;8308-1/FL;56782;5610;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;5049;CTF42527;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;5049;5049; ;8318-1/FL;56837;5049;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;5032;CTF42530;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;5032;5032; ;8321-1/FL;56842;5032;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;1003;CTF42535;822;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;1003;1003; ;8326-1/FL;56858;1003;G&S DOURADOS
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;23/03/2026;2026-03-23;2026-04-27;2754;CTF013476;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2754;2754; ;8187-1/FL;54960;2754;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;23/03/2026;2026-03-23;2026-04-27;2737;CTF013477;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2737;2737; ;8188-1/FL;54963;2737;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;23/03/2026;2026-03-23;2026-04-27;2686;CTF013478;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2686;2686; ;"24784-1/55;8189-1/FL";54966;2686;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;23/03/2026;2026-03-23;2026-04-27;840;CTF013479;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;840;840; ;8190-1/FL;54959;840;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;2244;CTF013484;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2244;2244; ;8195-1/FL;55378;2244;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;102;CTF013485;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;102;102; ;"24800-1/55;8196-1/FL";55379;102;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;2720;CTF013486;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2720;2720; ;8197-1/FL;55381;2720;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;5015;CTF013487;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;5015;5015; ;8198-1/FL;55382;5015;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;3600,6;CTF013489;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;3600,6;3600,6; ;8200-1/FL;55385;3600,6;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;1128,8;CTF013490;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;1128,8;1128,8; ;8201-1/FL;55386;1128,8;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;102;CTF013491;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;102;102; ;"24777-1/55;8202-1/FL";55387;102;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;3442,5;CTF013492;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;3442,5;3442,5; ;8203-1/NS;55388;3442,5;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;725,9;CTF013493;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;725,9;725,9; ;"24793-1/55;8204-1/FL";55389;725,9;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;25/03/2026;2026-03-25;2026-04-27;1043,8;CTF013488;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;1043,8;1043,8; ;8199-1/FL;55383;1043,8;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;27/03/2026;2026-03-27;2026-04-27;1293,7;CTF013499;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;1293,7;1293,7; ;8211-1/FL;55967;1293,7;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;27/03/2026;2026-03-27;2026-04-27;2278;CTF013502;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2278;2278; ;"24803-1/55;8214-1/FL";55969;2278;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;27/03/2026;2026-03-27;2026-04-27;2771;CTF013495;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2771;2771; ;8207-1/FL;55961;2771;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;27/03/2026;2026-03-27;2026-04-27;2788;CTF013497;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2788;2788; ;8209-1/FL;55965;2788;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;27/03/2026;2026-03-27;2026-04-27;2788;CTF013498;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2788;2788; ;8210-1/FL;55966;2788;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;27/03/2026;2026-03-27;2026-04-27;2655,4;CTF013500;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2655,4;2655,4; ;"24770-1/55;8212-1/FL";55972;2655,4;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;27/03/2026;2026-03-27;2026-04-27;2788;CTF013504;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2788;2788; ;8215-1/FL;55973;2788;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;425;CTF013496;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;425;425; ;8208-1/FL;55964;425;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;340;CTF013506;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;340;340; ;8274-1/FL;56530;340;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;1122;CTF013507;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;1122;1122; ;8275-1/FL;56919;1122;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;3434;CTF013508;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;3434;3434; ;8340-1/FL;56924;3434;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;3876;CTF013509;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;3876;3876; ;8341-1/FL;56926;3876;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-27;430,1;CTF013510;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;430,1;430,1; ;8342-1/FL;56927;430,1;G&S PRUDENTE
2.7.8.2;RECEITA / EKIPA SERVICOS - G&S / G&S PRUDENTE / COMERCIAL;5.7.2;FRETE PROPRIO;08/04/2026;2026-04-08;2026-04-27;2958;CTF013511;330;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2958;2958; ;8344-1/FL;58264;2958;G&S PRUDENTE
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-15;5678;CTF42517;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;5678;5678; ;8309-1/FL;56809;5678;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-15;2040;CTF42518;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;2040;2040; ;24703-1/55;56811;2040;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-15;204;CTF42519;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;204;204; ;8310-1/FL;56814;204;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-15;221;CTF42520;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;221;221; ;8311-1/FL;56817;221;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-15;1020;CTF42521;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;1020;1020; ;8312-1/FL;56819;1020;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-15;510;CTF42522;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;510;510; ;8313-1/FL;56821;510;G&S DOURADOS
2.7.5.2;RECEITA / EKIPA SERVICOS - G&S / G&S DOURADOS / COMERCIAL;5.7.2;FRETE PROPRIO;31/03/2026;2026-03-31;2026-04-15;663;CTF42523;251;G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA;663;663; ;8314-1/FL;56822;663;G&S DOURADOS
