codcen;descen;codcdc;descdc;lancamento;ite_pagrec_vencimento;iterea_pagamento;iterea_valpago;documento;codigo_pessoa;nome;valor_plano;valor_centro;observacao;nota;cab_pagrec_id;valor_bruto;filial
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5303;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-68;-68; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5303-2/57;56450;68;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5304;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-170;-170; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5304-2/57;56451;170;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5305;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-425;-425; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5305-2/57;56452;425;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5311;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2873;-2873; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5311-2/57;56522;2873;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5310;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-204;-204; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5310-2/57;56528;204;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5309;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1921;-1921; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5309-2/57;56537;1921;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5308;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1207;-1207; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5308-2/57;56539;1207;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5289;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2108;-2108; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5289-2/57;56543;2108;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5313;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1751;-1751; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5313-2/57;56677;1751;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5312;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1717;-1717; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5312-2/57;56681;1717;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5328;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-510;-510; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5328-2/57;56890;510;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5327;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-231,2;-231,2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5327-2/57;56897;231,2;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5325;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-748;-748; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5325-2/57;56907;748;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5324;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1802;-1802; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5324-2/57;56912;1802;G3S MARINGA
1.2.4.2;GERAL CONSOLIDADO / SELETIVA / MARINGA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5323;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-782;-782; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5323-2/57;56922;782;G3S MARINGA
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-13496;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-425;-425; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13496-1/57;56961;425;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-13506;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-340;-340; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13506-1/57;56962;340;G3S PRUDENTE
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2494;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-697;-697; SERVICO DE FRETE DE SUCATAS;2494-3/57;56969;697;G3S DOURADOS
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;28/03/2026;2026-04-05;NAO PAGO;0;CTE-5273;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-17;-17; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5273-2/57;56544;17;G3S LONDRINA
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2495;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-4641;-4641; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2495-3/57;56971;4641;G3S DOURADOS
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2496;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-204;-204; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2496-3/57;56973;204;G3S DOURADOS
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;28/03/2026;2026-04-05;NAO PAGO;0;CTE-5284;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-289;-289; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5284-2/57;56546;289;G3S LONDRINA
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;28/03/2026;2026-04-05;NAO PAGO;0;CTE-5285;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-102;-102; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5285-2/57;56549;102;G3S LONDRINA
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2497;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-170;-170; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2497-3/57;56975;170;G3S DOURADOS
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5306;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-272;-272; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5306-2/57;56551;272;G3S LONDRINA
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;30/03/2026;2026-04-05;NAO PAGO;0;CTE-5307;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-204;-204; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5307-2/57;56553;204;G3S LONDRINA
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2498;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-170;-170; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2498-3/57;56977;170;G3S DOURADOS
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5314;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-408;-408; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5314-2/57;56898;408;G3S LONDRINA
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5315;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-680;-680; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5315-2/57;56901;680;G3S LONDRINA
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5316;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-391;-391; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5316-2/57;56904;391;G3S LONDRINA
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2500;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2533;-2533; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2500-3/57;56980;2533;G3S DOURADOS
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5317;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-799;-799; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5317-2/57;56908;799;G3S LONDRINA
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2501;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2516;-2516; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2501-3/57;56981;2516;G3S DOURADOS
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5318;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2516;-2516; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5318-2/57;56915;2516;G3S LONDRINA
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5319;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-408;-408; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5319-2/57;56917;408;G3S LONDRINA
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5320;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-697;-697; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5320-2/57;56925;697;G3S LONDRINA
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5321;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2363;-2363; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5321-2/57;56928;2363;G3S LONDRINA
1.2.3.2;GERAL CONSOLIDADO / SELETIVA / LONDRINA / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-5322;7886;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-272;-272; -  DOCUMENTO ELETRÔNICO REFERENCIADO;5322-2/57;56931;272;G3S LONDRINA
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2502;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2805;-2805; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2502-3/57;56988;2805;G3S DOURADOS
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2503;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-7395;-7395; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2503-3/57;56989;7395;G3S DOURADOS
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2504;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1190;-1190; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2504-3/57;56990;1190;G3S DOURADOS
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2506;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-272;-272; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2506-3/57;56992;272;G3S DOURADOS
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2507;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-4182;-4182; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2507-3/57;56993;4182;G3S DOURADOS
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2508;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-289;-289; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2508-3/57;56998;289;G3S DOURADOS
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;01/03/2026;2026-04-05;NAO PAGO;0;CTE-13507;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1122;-1122; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13507-1/57;57625;1122;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;01/03/2026;2026-04-05;NAO PAGO;0;CTE-13508;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-3434;-3434; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13508-1/57;57627;3434;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;01/03/2026;2026-04-05;NAO PAGO;0;CTE-13510;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-430,1;-430,1; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13510-1/57;57628;430,1;G3S PRUDENTE
1.2.5.2;GERAL CONSOLIDADO / SELETIVA / PRESIDENTE PRUDENTE / COMERCIAL;6.6.6;FRETE DE COLETA;01/03/2026;2026-04-05;NAO PAGO;0;CTE-13509;376;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-3876;-3876; -  DOCUMENTO ELETRÔNICO REFERENCIADO;13509-1/57;57629;3876;G3S PRUDENTE
1.2.2.2;GERAL CONSOLIDADO / SELETIVA / DOURADOS / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;NAO PAGO;0;CTE-2505;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-34;-34; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;2505-3/57;56991;34;G3S DOURADOS
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-15;5678;CTE-2517;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-5678;-5678; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2517-3/57;57517;5678;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-15;2040;CTE-2518;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-2040;-2040; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2518-3/57;57519;2040;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-15;204;CTE-2519;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-204;-204; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2519-3/57;57521;204;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-15;221;CTE-2520;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-221;-221; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2520-3/57;57522;221;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-15;1020;CTE-2521;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1020;-1020; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2521-3/57;57529;1020;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-15;510;CTE-2522;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-510;-510; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2522-3/57;57535;510;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-15;663;CTE-2523;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-663;-663; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2523-3/57;57539;663;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-16;1122;CTE-2534;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1122;-1122; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2534-3/57;57574;1122;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;680;CTE-2548;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-680;-680; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2548-3/57;57524;680;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;17;CTE-2541;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-17;-17; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2541-3/57;57526;17;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;4896;CTE-2525;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-4896;-4896; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2525-3/57;57537;4896;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;13617;CTE-2547;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-13617;-13617; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2547-3/57;57542;13617;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;187;CTE-2524;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-187;-187; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2524-3/57;57543;187;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;1037;CTE-2546;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-1037;-1037; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2546-3/57;57546;1037;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;289;CTE-2545;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-289;-289; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2545-3/57;57552;289;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;391;CTE-2528;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-391;-391; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2528-3/57;57553;391;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;476;CTE-2544;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-476;-476; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2544-3/57;57555;476;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;255;CTE-2529;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-255;-255; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2529-3/57;57556;255;G3S CAMPO GRANDE
1.2.7.2;GERAL CONSOLIDADO / SELETIVA / CAMPO GRANDE / COMERCIAL;6.6.6;FRETE DE COLETA;31/03/2026;2026-04-05;2026-04-17;187;CTE-2531;2532;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;-187;-187; -  DOCUMENTO ELETRÔNICO REFERENCIADO;2531-3/57;57559;187;G3S CAMPO GRANDE
